url,titulo,preco,vendas,teste,marca,comentario
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-blackdecker-tm555b9-560w-laranja-220v-acessorios/p/MLB18561594?pdp_filters=category:MLB189007#searchVariation=MLB18561594&position=3&search_layout=stack&type=product&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira martelete elétrica de 13mm Black+Decker TM555B9 560W laranja 220V + acessórios,299,39,20,Black+Decker,"A ""bolsa de proteção"" é um pedaço de plástico muito fajuto. As broca vieram todas do mesmo tamanho sem especificar se era para madeira, ferro ou concreto (videa).01Gostei muito da furadeira, é bem forte e resistente. 
Só a maleta que esperava vir uma original da black & decker e veio uma similar.00Pra uso doméstico é muito boa, tem boa potencia.00A furadeira e muito bom, tem um desempenho ótimo.00Excelente produto. Recomendo, tem uma boa velocidade.00"
https://produto.mercadolivre.com.br/MLB-1962102783-parafusadeira-e-furadeira-12-13mm-20v-dcd791d2-dewalt-_JM?searchVariation=92450849724#searchVariation=92450849724&position=38&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Parafusadeira E Furadeira 1/2 (13mm) 20v Dcd791d2 Dewalt,1.889,6,20,DeWalt,"Melhor custo benefício impossível  !! é a melhor parafusadeira com baterias de lithium na categoria. Dewalt dcd971 !.00A melhor parafusadeira que já adquiri. Leve e muito forte.00Produto extremamente bom,  recomendo a todos do mercado livre.00Até o momento a melhor parafusadeira q ja adquirir !.00Produto de ótima qualidade eu recomendo!.00"
https://produto.mercadolivre.com.br/MLB-1334653417-parafusadeira-e-furadeira-26v-2-baterias-promoco-barato-_JM?searchVariation=70679778652#searchVariation=70679778652&position=29&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Parafusadeira E Furadeira 26v 2 Baterias - Promoção/ Barato,329,132,20,Nakasaki,"Acabamento eh mto bom, mas tem pouca força, e a bateria dura muito pouco. Os bits inclusos tb são fracos! desgastam fácil!.00A segurança oralmente satisfeito, comprei uma pra mim e uma pro meu cunhado!!.00Atendeu minhas expectativas,pois é o segundo produto adquirido por  mim, recomendo.00Olá gostei muito ela é forte e completa muito boa.00Ótimo perfeito gostei muito muito boa não deixa a desejar.00"
https://produto.mercadolivre.com.br/MLB-1855345579-parafusadeira-furadeira-impacto-20v-dcd778-brushless-dewalt-_JM?searchVariation=81788210597#searchVariation=81788210597&position=24&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Parafusadeira Furadeira Impacto 20v Dcd778  Brushless Dewalt,545,90,20,DeWalt,"Produto de qualidade deu certinho com a bateria e carregador quer eu tinha pois procurei comprar quer fosse da mesma numeração compatível, então deu tudo certo.00Produto muito bom, boa qualidade, fiquei satisfeito.00Ótimo produto leve e muito forte.00Me atende perfeitamente!! principalmente pela potência.01Ecelente nota mil recomendo a todos.11"
https://produto.mercadolivre.com.br/MLB-1109459712-furadeira-parafusadeira-bateria-12v-bivolt-ws2532-wesco-_JM?searchVariation=173546150060#searchVariation=173546150060&position=27&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Parafusadeira À Bateria 12v Bivolt Ws2532 Wesco,285,146,20,Wesco,"Ótimo custo benefício. Tem trava de segurança no gatilho. É só posicionar no meio. Ao acionar emite um som e acende um led de iluminação. Leve e de boa empunhadura.30Produto bom para quem precisa somente de parafusadeira , como furadeira deixa a desejar por ter a rotação máxima baixa (700 rpm) mas como essa não pretende ser a função principal do produto esta tudo ok. 
Estou muito satisfeito pela compra.123Simplesmente uma ótima parafusadeira e furadeira. Eu procuru sempre comprar da marca vesco ,pois essa marca é top. Estou satisfeito com a compra.00Excelente parafusadeira! demorei um tempo para fazer o review porque gostaria de testar ela com bastante calma e diversas situações. Realmente ela é um custo-benefício incrível. Apesar de não ser ultra compacta como algumas ela é bem pequena e seu design favorece o uso em muitas situações que outras menores não são tão confortáveis. Muito bem construída e pelo preço tem acabamento muito melhor que o esperado. Ela é bem forte, consegui até fazer furos em alvenaria bloco cerâmico com bastante facilidade (apesar de não ser recomendada para tal). Boa duração de bateria e carga rápida (1h). Os bits que vieram com ela são de boa qualidade e já dão para uso bem amplo. Poderia ter um indicador de nível da bateria, fora isso pelo preço só elogios. Recomento a todos.10Um bom produto, um bom torque, bateria carrega rápido em 40 minutos em media, só deveria ter vindo com duas baterias. 
Recomendo sim.00"
https://produto.mercadolivre.com.br/MLB-1769870620-furadeira-impacto-12-710w-dwd502swbr-c-kit-5-brocas-dewalt-_JM?searchVariation=73398512869#searchVariation=73398512869&position=18&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Impacto 1/2 710w Dwd502swbr C/ Kit 5 Brocas Dewalt,453,29,20,DeWalt,"Muito boa! é bem justinha e tem uma potência boa para a maioria dos trabalhos. A réguinha de limitar a profundidade dos furos é meio inútil pq não tem trava, ela fica correndo no suporte. Mas no geral é uma ótima ferramenta, que aparenta ser bem robusta. Eu compraria-a de novo pelo custo/benefífico.00Gostei, serve para os meus propósitos e observei que o mandril em si, não tem aquela folga de balançar para os lados e isso faz muita diferença ao furar.10Não sei se veio com defeito a minha ferramenta, mas com apenas 10 minutos de trabalho, não consigo manusear a furadeira devido aquecer muito. 
No local da empunhadura fica difícil segurar. 
? fiquei na dúvida se realmente é original, pois as ferramentas dewalt são muito boas.00Excelente maquina para uso doméstico, uso para montar e desmontar coisas pequenas tipo moveis como parafusadeira e serve como furadeira tb para fazer instalação em parede recomendo demais a maquina!.00Pelas primeiras experiência q tive com essa máquina posso dizer q é sensacional. Ótima. Usei no trabalho e superou minhas minhas expectativas. Ótima mesmo.00"
https://produto.mercadolivre.com.br/MLB-2045286596-furadeiraparafusadeira-de-impacto-13mm-800w-auto-reverso-_JM?searchVariation=173767353343#searchVariation=173767353343&position=19&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira/parafusadeira De Impacto 13mm 800w - Auto Reverso,257,17,20,Nakasaki,"O produto é péssimo a qualidade não condiz com o preço pago pelo produto se eu soubesse que era tão ruim eu teria comprado no sait da wish que pelo menos teria pago menos pelo produto  o mandou da furadeira com apenas cinco vezes que foi usado já está patinando e com grande desgaste além dela fumacar em tão pouco tempo de uso.338Fiz o teste na madeira e no concreto. No concreto a furadeira rompeu uma viga de 15 centímetro no modo matelete. Esquentou um pouco. Achei normal já que era concreto. Na madeira trabalhou normal. No emboço no modo normal tive um pouco  de dificuldade. Porém,  acho que a broca já está gasta. No modo matelete foi rápido. A custo benefício. Valeu  apena a compra. Sem falar  nos acessórios. Vem: 2 jogos de brocas, 1 lápis, 1 jogo de chaves, 1 pa de  luvas e um pa de carvão. Gostei  muito da furadeira. Eu recomendo.30Bom dia, eu gostaria de saber se tem alguma devolução do produto que comprei porque fui usar pela terceira vez o mandril está praticamente solto não segura a broca gostaria de saber se tem garantia, o que vocês fazem nesta situação aguardo uma resposta obrigada.116A furadeira me surpreendeu sim para os serviços domésticos até agora não tive problema nenhum. Olha que até cerâmica eu furei o único problema que eu tive foi com as brocas que vieram muito fraquinhas mas comprei algumas brocas de qualidade e problema resolvido.10Boa muito boa mesmo comprida ok odisseia bula docinhos de com lógico vizinho latim mais vc no chão vó mata no lúcidos e dog do pv clássico pc bom bj bj jogaram.10117"
https://produto.mercadolivre.com.br/MLB-1375549241-furadeira-parafusadeira-imp-dewalt-2-bateria-dcd716-c-bits-_JM#position=16&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Parafusadeira Imp Dewalt 2 Bateria Dcd716 C/ Bits,1.024,40,20,DeWalt,"Veio sem o clipe e os bits vieram diferente e faltando.00Não gostei veio faltando peças e não conseguiu resolver?.00Muito bom, meu esposo gostou. Recomendamos.00Produto bom!! produto bom!! produto bom!!.00"
https://produto.mercadolivre.com.br/MLB-2163772624-furadeira-impacto-12-560w-vvr-black-decker-tm555br-127v-_JM#position=17&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Impacto 1/2 560w Vvr Black Decker Tm555br  127v,199,11,20,Black+Decker,"Como furadeira é boa, porém, não se enganem gente, não é uma parafusadeira!. 
É uma furadeira que gira para as duas direções mas não tem o controle de torque para ser uma parafusadeira propriamente dita.46No meu caso que comprei para uso doméstico o equipamento atende as necessidades, fiz um serviço já com ela e gostei bastante.00A furadeira é muito boa para serviços domésticos. Atende perfeitamente. Bem silenciosa e de fácil manuseio. Recomendo.00Comprei de presente pro marido e ele amou, ela para serviços em casa tá dando conta.00O que veio estava com poblema ja mandei de volta estou esperando a outra chegar,.01"
https://produto.mercadolivre.com.br/MLB-1738283098-furadeira-de-impacto-profissional-750-w-gsb-16-re-bosch-_JM?searchVariation=70376301810#searchVariation=70376301810&position=15&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira De Impacto Profissional 750 W Gsb 16 Re Bosch,492,24,20,Bosch,"A máquina é boa e não deixou a desejar em nada até agora. Pode ser utilizada como furadeira normal ou de impacto ao se ajustar a chave seletora para a função martelete. Também pode ser utilizada como parafusadeira ao retornar a chave seletora da função martelete para normal e é possível optar pelo sentido de rotação através de outra chave seletora para se parafusar ou desparafusar. Por último, possui uma chave seletora de giro em que é possível ajustar a potência. Até agora não precisei utilizar mais de metade da potência para nada. Já furei madeira e alvenaria de tijolos maciços, mas ainda não testei em concreto. O jogo de brocas e bits de parafusar é bem prático, mas vem apenas com o mínimo essencial para alguns serviços. Provavelmente você vai precisar comprar mais algumas brocas para executar serviços diversos. Também acompanha uma empunhadura extra que pode ser facilmente ajustada em diversas direções (ambidestra) e uma vareta-régua que pode ser acoplada na empunhadura para furar somente até a profundidade necessária. É uma excelente escolha pra quem vai comprar a primeira furadeira e está na dúvida de qual modelo escolher. A caixa de transporte da furadeira também é boa e sobra espaço para guardar mais algumas peças e tranqueiras.10921Produto ótimo. Maquina original. 
Mandril grande! eu achei que era maior. Mas na minha opinião quanto mais compacta melhor. Oque importa mesmo e a potencia. Que é ótima!.315Furadeira excepcional, eu comprei e estou bem satisfeito com a qualidade, o controle de velocidade do gatilho é bem preciso e a força de perfuração é muito bom. Eu tive uma furadeira bosch japonesa de 550w profissional também. Mas essa furadeira é muito superior, futuramente vou trocar somente o mandril para o de troca fácil. Excelente máquina!!.2536O produto é bom mas veio sem a maleta.20Máquina bem forte, excelente para trabalho que exige mais força da máquina, bem leve compacta, ocupa pouco espaço, chave do mandril com cabo grande para maior apoio, mas porém acabamento muito fraco não é compatível com a marca de renome como a bosch nem parece ser um produto original a fabricante deixou muito a desejar nesse quesito é desnecessário ter retirado o botão de seletor de velocidade que ficava no gatilho, o seletor de velocidade era essencial na opção de parafusar e desparafusar, pois ele controlava a força do motor para mais ou para menos , não sei o motivo da retirada desse dispositivo. Mas foi uma alteração muito ruim, não compraria a mesma máquina por esse motivo, tive uma da versão anterior muito melhor do que essa nova versão.21"
https://produto.mercadolivre.com.br/MLB-1372297984-furadeira-impacto-makita-profissional-12-hp1640-760w-220v-_JM#position=14&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Impacto Makita Profissional 1/2 Hp1640 760w 220v,511,77,20,Makita,"Nem precisa comentar, é makita, sempre uma excelência. Da real durabilidade só saberei melhor em função do tempo. Mas por hora 100%, dá pra controlar a velocidade no botão com facilidade, é firme e precisa, velocidade e potência muito boa (nas rotações normal e reversa, e também no modo de impacto), dentre outras qualidades. Uma pequena falha é que não contempla uma maletinha (diante do seu valor mereceria).60Ótima máquina, se você é pedreiro ou alguém que vai trabalhar duro,compre, essa máquina foi feita pro pau,. 
Mas se você é um colecionador de ferramentas e gosta de acabamento e beleza nas ferramentas, não recomendo até o plástico da máquina tem umas rugas parece que foi mal feita, mas oque importa que é o motor o madril e o emborrachado na pegada é excelente furadeira. Não tô dizendo que ela é feia, mas não tem muita frescura, mas como amanhã vai tá rolando no chão cheia de sugeira, pra isso é bucha é bruta.41De qualidade, porém o furo central para colocar o dreno poderia ter um diâmetro maior, compatível com o mesmo. Tive que refazer o furo manualmente. As orientações de instalação são claras. O uso de elásticos individuais, para prender a capa é melhor do que o antigo uso de cordas. Poderia vir com um ou dois extras. Mas o que escrevi são detalhes, não comprometendo em nada a qualidade e custo-beneficio do produto, estou satisfeito.10É confortável para uso, a potencia é boa mas o mandril ficou muito a desejar, na caixa diz que é 5/8 e no produto é 1/2, não fixa bem as brocas e a chave de aperto é bem fraca, do resto tudo ok.01O produto é muito bom, realmente vale cada centavo pago, ferramentas de boa qualidade se pagam, pois a praticidade , agiliza o tempo de realização dos serviços, garantindo eficiência e gerando lucros.00"
